NC_001710.1	1	160905
NC_001710.1	2	162426
NC_001710.1	3	164269
NC_001710.1	4	165341
NC_001710.1	5	167498
NC_001710.1	6	167643
NC_001710.1	7	167668
NC_001710.1	8	167671
NC_001710.1	9	167438
NC_001710.1	10	155947
NC_001710.1	11	167901
NC_001710.1	12	168039
NC_001710.1	13	168168
NC_001710.1	14	168297
NC_001710.1	15	168383
NC_001710.1	16	167900
NC_001710.1	17	142552
NC_001710.1	18	168782
NC_001710.1	19	172140
NC_001710.1	20	173039
NC_001710.1	21	173525
NC_001710.1	22	173700
NC_001710.1	23	173954
NC_001710.1	24	174065
NC_001710.1	25	174210
NC_001710.1	26	174312
NC_001710.1	27	174420
NC_001710.1	28	173499
NC_001710.1	29	175341
NC_001710.1	30	175484
NC_001710.1	31	175624
NC_001710.1	32	175904
NC_001710.1	33	176297
NC_001710.1	34	176893
NC_001710.1	35	177369
NC_001710.1	36	177607
NC_001710.1	37	177803
NC_001710.1	38	178255
NC_001710.1	39	178606
NC_001710.1	40	179404
NC_001710.1	41	180133
NC_001710.1	42	181030
NC_001710.1	43	183192
NC_001710.1	44	183979
NC_001710.1	45	184289
NC_001710.1	46	184689
NC_001710.1	47	184642
NC_001710.1	48	185239
NC_001710.1	49	185432
NC_001710.1	50	185594
NC_001710.1	51	185741
NC_001710.1	52	185620
NC_001710.1	53	186061
NC_001710.1	54	186312
NC_001710.1	55	186278
NC_001710.1	56	187055
NC_001710.1	57	187824
NC_001710.1	58	191516
NC_001710.1	59	192996
NC_001710.1	60	186809
NC_001710.1	61	185999
NC_001710.1	62	182276
NC_001710.1	63	175664
NC_001710.1	64	160310
NC_001710.1	65	160592
NC_001710.1	66	160573
NC_001710.1	67	145946
NC_001710.1	68	146115
NC_001710.1	69	146074
NC_001710.1	70	144502
NC_001710.1	71	133897
NC_001710.1	72	83718
NC_001710.1	73	64774
NC_001710.1	74	52759
NC_001710.1	75	52758
NC_001710.1	76	52769
NC_001710.1	77	52796
NC_001710.1	78	52796
NC_001710.1	79	52701
NC_001710.1	80	52702
NC_001710.1	81	52549
NC_001710.1	82	52753
NC_001710.1	83	52858
NC_001710.1	84	71577
NC_001710.1	85	72187
NC_001710.1	86	72230
NC_001710.1	87	72241
NC_001710.1	88	72241
NC_001710.1	89	72207
NC_001710.1	90	72060
NC_001710.1	91	70950
NC_001710.1	92	70989
NC_001710.1	93	72716
NC_001710.1	94	73180
NC_001710.1	95	73302
NC_001710.1	96	73627
NC_001710.1	97	74093
NC_001710.1	98	74983
NC_001710.1	99	75364
NC_001710.1	100	75664
NC_001710.1	101	76180
NC_001710.1	102	76691
NC_001710.1	103	76880
NC_001710.1	104	77236
NC_001710.1	105	77212
NC_001710.1	106	77348
NC_001710.1	107	77082
NC_001710.1	108	77227
NC_001710.1	109	77582
NC_001710.1	110	77842
NC_001710.1	111	77254
NC_001710.1	112	76726
NC_001710.1	113	76082
NC_001710.1	114	75522
NC_001710.1	115	74355
NC_001710.1	116	75073
NC_001710.1	117	77036
NC_001710.1	118	76889
NC_001710.1	119	76772
NC_001710.1	120	76146
NC_001710.1	121	76131
NC_001710.1	122	75803
NC_001710.1	123	75454
NC_001710.1	124	75321
NC_001710.1	125	74855
NC_001710.1	126	73918
NC_001710.1	127	72648
NC_001710.1	128	72273
NC_001710.1	129	70672
NC_001710.1	130	64987
NC_001710.1	131	60340
NC_001710.1	132	56191
NC_001710.1	133	48189
NC_001710.1	134	43220
NC_001710.1	135	41740
NC_001710.1	136	41769
NC_001710.1	137	41219
NC_001710.1	138	38196
NC_001710.1	139	38109
NC_001710.1	140	38571
NC_001710.1	141	38755
NC_001710.1	142	83123
NC_001710.1	143	83672
NC_001710.1	144	95446
NC_001710.1	145	102531
NC_001710.1	146	104125
NC_001710.1	147	104363
NC_001710.1	148	105042
NC_001710.1	149	105122
NC_001710.1	150	104478
NC_001710.1	151	104489
NC_001710.1	152	104186
NC_001710.1	153	104158
NC_001710.1	154	104552
NC_001710.1	155	105076
NC_001710.1	156	104913
NC_001710.1	157	104374
NC_001710.1	158	104106
NC_001710.1	159	104142
NC_001710.1	160	104280
NC_001710.1	161	104024
NC_001710.1	162	104083
NC_001710.1	163	103774
NC_001710.1	164	103800
NC_001710.1	165	103758
NC_001710.1	166	103768
NC_001710.1	167	103756
NC_001710.1	168	103470
NC_001710.1	169	101982
NC_001710.1	170	102465
NC_001710.1	171	102484
NC_001710.1	172	102450
NC_001710.1	173	102327
NC_001710.1	174	104171
NC_001710.1	175	109013
NC_001710.1	176	108901
NC_001710.1	177	109237
NC_001710.1	178	109632
NC_001710.1	179	109300
NC_001710.1	180	108831
NC_001710.1	181	108434
NC_001710.1	182	107659
NC_001710.1	183	107385
NC_001710.1	184	106750
NC_001710.1	185	106354
NC_001710.1	186	105922
NC_001710.1	187	16050
NC_001710.1	188	16062
NC_001710.1	189	16047
NC_001710.1	190	16049
NC_001710.1	191	16052
NC_001710.1	192	16039
NC_001710.1	193	14631
NC_001710.1	194	14631
NC_001710.1	195	14630
NC_001710.1	196	14151
NC_001710.1	197	14150
NC_001710.1	198	14145
NC_001710.1	199	14175
NC_001710.1	200	14187
NC_001710.1	201	14706
NC_001710.1	202	14720
NC_001710.1	203	14723
NC_001710.1	204	14724
NC_001710.1	205	14730
NC_001710.1	206	13480
NC_001710.1	207	13497
NC_001710.1	208	13438
NC_001710.1	209	13454
NC_001710.1	210	13451
NC_001710.1	211	13413
NC_001710.1	212	13468
NC_001710.1	213	13580
NC_001710.1	214	16564
NC_001710.1	215	16639
NC_001710.1	216	16655
NC_001710.1	217	16639
NC_001710.1	218	16722
NC_001710.1	219	16717
NC_001710.1	220	16720
NC_001710.1	221	16727
