NC_001710.1	1	72
NC_001710.1	2	73
NC_001710.1	3	73
NC_001710.1	4	74
NC_001710.1	5	75
NC_001710.1	6	75
NC_001710.1	7	75
NC_001710.1	8	75
NC_001710.1	9	75
NC_001710.1	10	63
NC_001710.1	11	75
NC_001710.1	12	75
NC_001710.1	13	75
NC_001710.1	14	75
NC_001710.1	15	75
NC_001710.1	16	75
NC_001710.1	17	58
NC_001710.1	18	75
NC_001710.1	19	76
NC_001710.1	20	76
NC_001710.1	21	76
NC_001710.1	22	76
NC_001710.1	23	76
NC_001710.1	24	76
NC_001710.1	25	76
NC_001710.1	26	76
NC_001710.1	27	76
NC_001710.1	28	76
NC_001710.1	29	76
NC_001710.1	30	76
NC_001710.1	31	77
NC_001710.1	32	78
NC_001710.1	33	78
NC_001710.1	34	80
NC_001710.1	35	80
NC_001710.1	36	80
NC_001710.1	37	80
NC_001710.1	38	80
NC_001710.1	39	80
NC_001710.1	40	80
NC_001710.1	41	80
NC_001710.1	42	80
NC_001710.1	43	79
NC_001710.1	44	80
NC_001710.1	45	82
NC_001710.1	46	82
NC_001710.1	47	82
NC_001710.1	48	82
NC_001710.1	49	82
NC_001710.1	50	82
NC_001710.1	51	82
NC_001710.1	52	82
NC_001710.1	53	81
NC_001710.1	54	83
NC_001710.1	55	82
NC_001710.1	56	83
NC_001710.1	57	82
NC_001710.1	58	83
NC_001710.1	59	82
NC_001710.1	60	80
NC_001710.1	61	79
NC_001710.1	62	79
NC_001710.1	63	78
NC_001710.1	64	77
NC_001710.1	65	77
NC_001710.1	66	76
NC_001710.1	67	75
NC_001710.1	68	65
NC_001710.1	69	64
NC_001710.1	70	63
NC_001710.1	71	26
NC_001710.1	72	24
NC_001710.1	73	31
NC_001710.1	74	31
NC_001710.1	75	31
NC_001710.1	76	31
NC_001710.1	77	31
NC_001710.1	78	31
NC_001710.1	79	31
NC_001710.1	80	31
NC_001710.1	81	31
NC_001710.1	82	31
NC_001710.1	83	3
NC_001710.1	84	40
NC_001710.1	85	40
NC_001710.1	86	40
NC_001710.1	87	40
NC_001710.1	88	40
NC_001710.1	89	40
NC_001710.1	90	40
NC_001710.1	91	40
NC_001710.1	92	40
NC_001710.1	93	56
NC_001710.1	94	56
NC_001710.1	95	56
NC_001710.1	96	56
NC_001710.1	97	57
NC_001710.1	98	57
NC_001710.1	99	57
NC_001710.1	100	57
NC_001710.1	101	59
NC_001710.1	102	59
NC_001710.1	103	59
NC_001710.1	104	60
NC_001710.1	105	59
NC_001710.1	106	58
NC_001710.1	107	57
NC_001710.1	108	57
NC_001710.1	109	59
NC_001710.1	110	59
NC_001710.1	111	58
NC_001710.1	112	59
NC_001710.1	113	60
NC_001710.1	114	61
NC_001710.1	115	57
NC_001710.1	116	54
NC_001710.1	117	56
NC_001710.1	118	56
NC_001710.1	119	56
NC_001710.1	120	57
NC_001710.1	121	57
NC_001710.1	122	58
NC_001710.1	123	57
NC_001710.1	124	57
NC_001710.1	125	56
NC_001710.1	126	56
NC_001710.1	127	50
NC_001710.1	128	50
NC_001710.1	129	50
NC_001710.1	130	49
NC_001710.1	131	45
NC_001710.1	132	45
NC_001710.1	133	42
NC_001710.1	134	40
NC_001710.1	135	39
NC_001710.1	136	39
NC_001710.1	137	41
NC_001710.1	138	37
NC_001710.1	139	38
NC_001710.1	140	36
NC_001710.1	141	34
NC_001710.1	142	36
NC_001710.1	143	37
NC_001710.1	144	39
NC_001710.1	145	40
NC_001710.1	146	40
NC_001710.1	147	40
NC_001710.1	148	40
NC_001710.1	149	40
NC_001710.1	150	40
NC_001710.1	151	40
NC_001710.1	152	39
NC_001710.1	153	39
NC_001710.1	154	40
NC_001710.1	155	39
NC_001710.1	156	39
NC_001710.1	157	36
NC_001710.1	158	38
NC_001710.1	159	38
NC_001710.1	160	39
NC_001710.1	161	39
NC_001710.1	162	38
NC_001710.1	163	38
NC_001710.1	164	38
NC_001710.1	165	38
NC_001710.1	166	38
NC_001710.1	167	38
NC_001710.1	168	39
NC_001710.1	169	39
NC_001710.1	170	38
NC_001710.1	171	37
NC_001710.1	172	37
NC_001710.1	173	36
NC_001710.1	174	36
NC_001710.1	175	38
NC_001710.1	176	39
NC_001710.1	177	39
NC_001710.1	178	39
NC_001710.1	179	39
NC_001710.1	180	38
NC_001710.1	181	38
NC_001710.1	182	38
NC_001710.1	183	38
NC_001710.1	184	37
NC_001710.1	185	37
NC_001710.1	186	37
NC_001710.1	187	16
NC_001710.1	188	16
NC_001710.1	189	15
NC_001710.1	190	15
NC_001710.1	191	15
NC_001710.1	192	15
NC_001710.1	193	15
NC_001710.1	194	15
NC_001710.1	195	15
NC_001710.1	196	13
NC_001710.1	197	13
NC_001710.1	198	0
NC_001710.1	199	13
NC_001710.1	200	13
NC_001710.1	201	16
NC_001710.1	202	16
NC_001710.1	203	16
NC_001710.1	204	16
NC_001710.1	205	16
NC_001710.1	206	16
NC_001710.1	207	20
NC_001710.1	208	21
NC_001710.1	209	21
NC_001710.1	210	21
NC_001710.1	211	21
NC_001710.1	212	21
NC_001710.1	213	21
NC_001710.1	214	16
NC_001710.1	215	18
NC_001710.1	216	18
NC_001710.1	217	18
NC_001710.1	218	18
NC_001710.1	219	18
NC_001710.1	220	18
NC_001710.1	221	18
NC_001710.1	222	17
NC_001710.1	223	17
NC_001710.1	224	20
NC_001710.1	225	20
NC_001710.1	226	20
NC_001710.1	227	20
NC_001710.1	228	20
NC_001710.1	229	19
NC_001710.1	230	21
NC_001710.1	231	20
NC_001710.1	232	20
NC_001710.1	233	21
NC_001710.1	234	22
NC_001710.1	235	21
NC_001710.1	236	22
NC_001710.1	237	22
NC_001710.1	238	25
NC_001710.1	239	26
NC_001710.1	240	26
NC_001710.1	241	26
NC_001710.1	242	26
NC_001710.1	243	26
NC_001710.1	244	26
NC_001710.1	245	26
NC_001710.1	246	26
NC_001710.1	247	25
NC_001710.1	248	26
NC_001710.1	249	25
NC_001710.1	250	24
NC_001710.1	251	24
NC_001710.1	252	24
NC_001710.1	253	24
NC_001710.1	254	24
NC_001710.1	255	24
NC_001710.1	256	11
NC_001710.1	257	21
NC_001710.1	258	21
NC_001710.1	259	23
NC_001710.1	260	23
NC_001710.1	261	28
NC_001710.1	262	29
NC_001710.1	263	29
NC_001710.1	264	29
NC_001710.1	265	28
NC_001710.1	266	28
NC_001710.1	267	28
NC_001710.1	268	28
NC_001710.1	269	28
NC_001710.1	270	28
NC_001710.1	271	27
NC_001710.1	272	27
NC_001710.1	273	27
NC_001710.1	274	27
NC_001710.1	275	27
NC_001710.1	276	28
NC_001710.1	277	28
NC_001710.1	278	28
NC_001710.1	279	26
NC_001710.1	280	24
NC_001710.1	281	24
NC_001710.1	282	24
NC_001710.1	283	24
NC_001710.1	284	25
NC_001710.1	285	25
NC_001710.1	286	25
NC_001710.1	287	26
NC_001710.1	288	26
NC_001710.1	289	29
NC_001710.1	290	30
NC_001710.1	291	32
NC_001710.1	292	33
NC_001710.1	293	34
NC_001710.1	294	34
NC_001710.1	295	34
NC_001710.1	296	34
NC_001710.1	297	34
NC_001710.1	298	34
NC_001710.1	299	32
NC_001710.1	300	32
NC_001710.1	301	32
NC_001710.1	302	32
NC_001710.1	303	29
NC_001710.1	304	29
NC_001710.1	305	29
NC_001710.1	306	29
NC_001710.1	307	35
NC_001710.1	308	36
NC_001710.1	309	39
NC_001710.1	310	39
NC_001710.1	311	38
NC_001710.1	312	38
NC_001710.1	313	38
NC_001710.1	314	34
NC_001710.1	315	34
NC_001710.1	316	34
NC_001710.1	317	34
NC_001710.1	318	34
NC_001710.1	319	34
NC_001710.1	320	34
NC_001710.1	321	34
NC_001710.1	322	35
NC_001710.1	323	36
NC_001710.1	324	36
NC_001710.1	325	36
NC_001710.1	326	37
NC_001710.1	327	37
NC_001710.1	328	37
NC_001710.1	329	37
NC_001710.1	330	36
NC_001710.1	331	39
NC_001710.1	332	39
NC_001710.1	333	37
NC_001710.1	334	38
NC_001710.1	335	38
NC_001710.1	336	36
NC_001710.1	337	35
NC_001710.1	338	36
NC_001710.1	339	36
NC_001710.1	340	38
NC_001710.1	341	38
NC_001710.1	342	38
NC_001710.1	343	40
NC_001710.1	344	40
